鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路56之1號,119.17,住,,,1080225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070920.0,234.66,4,3,3,有,無,12650000,53908.0,,0.0,0,,RPXNMLSKMHOFFLE57CA,227.1,7.56,0.0,,,4.0
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路52巷17號,93.42,住,,,1080123,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070920.0,178.03,3,2,4,有,無,8200000,46060.0,,0.0,0,,RPOOMLSKMHOFFLE76CA,172.05,5.98,0.0,,,4.0
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路52巷10號,101.46,住,,,1080315,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070920.0,180.39,4,3,3,有,無,9200000,51001.0,,0.0,0,,RPPOMLSKMHOFFLE86CA,164.61,15.78,0.0,,,4.0
苓雅區,房地(土地+建物),高雄市苓雅區三多四路63號13樓51,4.84,商,,,1080318,土地2建物1車位0,十三層,十九層,套房(1房1廳1衛),,鋼筋混凝土造,790530.0,65.13,1,1,1,有,無,2000000,30708.0,,0.0,0,,RPXOMLQLLHOFFBE56DA,34.06,0.0,0.0,,,19.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文忠路１６１號,19.28,商,,,1080222,土地1建物1車位1,一層，騎樓,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840905.0,166.83,0,0,0,無,有,11900000,71330.0,坡道機械,0.0,0,,RPPOMLRKMHOFFAE28CA,114.32,12.54,0.0,,,10.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文忠路８５號十五樓,15.48,商,,,1080308,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050114.0,179.86,4,2,2,有,有,12000000,66719.0,坡道平面,20.81,0,,RPPPMLLKMHOFFAE77CA,92.37,13.52,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區篤敬路１號三樓,11.14,商,,,1080227,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941110.0,136.74,3,2,2,有,有,8000000,58505.0,坡道平面,0.0,0,,RPPNMLPKMHOFFAE97CA,74.83,10.97,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區龍勝路１７０號４樓,7.77,商,,,1080227,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950809.0,79.57,2,2,1,有,有,4950000,62209.0,,0.0,0,,RPRNMLLJMHOFFAE67CA,48.92,5.23,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路２５２號５樓之１,10.25,商,,,1080226,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020604.0,142.01,3,2,2,有,有,9380000,62844.0,坡道平面,16.62,1500000,,RPOOMLSLLHOFFAE28CA,73.7,9.71,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區光榮街４９號３樓之１,28.73,住,,,1080312,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770208.0,150.39,2,2,2,有,有,5390000,35840.0,,0.0,0,,RPVNMLNJMHOFFAE28CA,109.15,9.3,0.0,,,7.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區河西一路１４４１號二樓,22.4,住,,,1080306,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960510.0,169.61,3,2,2,有,有,10580000,62378.0,坡道平面,0.0,0,,RPWNMLNJMHOFFAE38CA,91.27,11.55,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區龍德路２６３巷１３號二樓,36.99,住,,,1080122,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,760513.0,138.64,3,2,2,有,無,4600000,33179.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLRLLHOFFAE18CA,111.54,6.84,0.0,,,5.0
前金區,房地(土地+建物),高雄市前金區中華三路５３號６樓之３,8.1,商,,,1080227,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,711007.0,106.28,3,2,2,有,有,5500000,51750.0,,0.0,0,含裝潢,RPUNMLSLLHOFFAE78CA,80.78,8.31,0.0,,,12.0
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區七賢二路４３７號四樓之２,9.08,商,,,1070630,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,131.63,2,1,2,有,有,4910000,50705.0,坡道機械,43.67,450000,親友、員工或其他特殊關係間之交易。；預售屋,RPQOMLRLLHOFFAE38CA,51.96,6.77,0.0,,,15.0
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區七賢二路４３７號五樓之７,8.47,商,,,1080305,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,125.78,2,1,1,有,有,5150000,51151.0,坡道機械,43.67,950000,,RPROMLRLLHOFFAE48CA,48.09,6.69,0.0,,,15.0
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區七賢二路４３７號十樓之１,8.16,商,,,1080305,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,127.51,2,1,1,有,有,5880000,49207.0,坡道平面,48.66,2000000,,RPSOMLRLLHOFFAE58CA,48.7,3.93,0.0,,,15.0
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區七賢二路４３７號九樓之１,8.16,商,,,1080227,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,88.23,2,1,1,有,有,5580000,50476.0,其他,9.38,1600000,,RPTOMLRLLHOFFAE68CA,48.7,3.93,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號十四樓之２,9.0,商,,,1070528,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,87.95,2,1,2,有,有,5200000,59125.0,,0.0,0,預售屋,RPUOMLRLLHOFFAE78CA,51.96,6.77,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號十二樓之６,9.16,商,,,1070601,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,88.64,2,1,1,有,有,5150000,58100.0,,0.0,0,預售屋,RPVOMLRLLHOFFAE88CA,50.95,8.23,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號十五樓之６,9.16,商,,,1070601,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,88.64,2,1,1,有,有,5150000,58100.0,,0.0,0,預售屋,RPWOMLRLLHOFFAE98CA,50.95,8.23,0.0,,,15.0
苓雅區,房地(土地+建物),高雄市苓雅區永平路７巷１號４樓,21.5,住,,,1080124,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,770611.0,79.69,3,2,2,有,無,3000000,37646.0,,0.0,0,含增建或未登記建物。；,RPQOMLQLLHOFFBE38CA,69.79,9.9,0.0,,,5.0
苓雅區,房地(土地+建物),高雄市苓雅區光華一路321號2樓之1,3.48,商,,,1080301,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860709.0,39.91,1,2,1,有,有,2450000,61388.0,,0.0,0,,RPUNMLRLLHOFFBE78CA,23.67,5.5,0.0,,,14.0
新興區,房地(土地+建物),高雄市新興區八德二路２１巷５號,80.0,商,,,1080223,土地3建物1車位0,全,四層,透天厝,,鋼筋混凝土造,680810.0,227.92,7,3,6,有,無,8300000,36416.0,,0.0,0,,RPQPMLQLLHOFFBE48CA,227.92,0.0,0.0,,,4.0
新興區,房地(土地+建物)+車位,高雄市新興區林森一路252號11樓之1,8.51,商,,,1080223,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050413.0,108.0,2,1,1,有,有,7300000,67593.0,坡道機械,0.0,0,,RPRPMLQLLHOFFBE58CA,49.81,11.41,0.0,,,14.0
新興區,房地(土地+建物),高雄市新興區復橫一路２４２號２樓,24.62,商,,,1080220,土地3建物1車位0,二層,六層,華廈(10層含以下有電梯),,鋼筋混凝土造,781109.0,150.92,4,2,3,有,無,5000000,33130.0,,0.0,0,增建如現況,RPXNMLLKMHOFFBE48CA,109.36,14.29,0.0,,,6.0
苓雅區,房地(土地+建物),高雄市苓雅區四維四路１９０號３樓之３,13.07,商,,,1080202,土地2建物1車位0,三層,十二層,辦公商業大樓,,鋼筋混凝土造,790117.0,157.93,0,0,0,無,有,4800000,30393.0,,0.0,0,,RPPNMLLJMHOFFBE57CA,109.98,0.0,0.0,,,12.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路１０５號十五樓,14.81,商,,,1080222,土地3建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315.0,231.78,4,2,2,有,有,17000000,73345.0,坡道平面,26.99,0,管理組織目前尚未成立但將來會成立,RPRNMLKMLHOFFBE87CA,111.53,26.53,0.0,,,15.0
新興區,房地(土地+建物),高雄市新興區中東街２３３號,78.0,商,,,1080309,土地1建物1車位0,全,二層,透天厝,,加強磚造,571208.0,102.76,2,2,2,有,無,12500000,121643.0,,0.0,0,賣方已相當折價出售予買方買方同意賣方對本買賣標的物無須負擔瑕疵擔保責任。,RPPNMLNJMHOFFBE77CA,102.76,0.0,0.0,,,2.0
小港區,房地(土地+建物)+車位,高雄市小港區中安路９００號六樓,25.27,住,,,1080308,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031201.0,153.94,3,2,2,有,有,6130000,39821.0,坡道平面,16.51,0,,RPRPMLPKMHOFFCE58CA,78.59,12.86,0.0,,,15.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十六樓之３,22.85,其他,,,1080311,土地1建物1車位2,十六層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,313.81,4,2,3,有,有,25970000,82757.0,坡道平面,52.64,0,,RPSNMLMKMHOFFCE18CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十五樓之３,22.16,其他,,,1080303,土地1建物1車位2,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,309.02,4,2,3,有,有,27220000,88085.0,坡道平面,47.84,0,,RPVNMLMKMHOFFCE48CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十八樓之２,25.68,其他,,,1080303,土地1建物1車位2,二十八層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,353.84,4,2,4,有,有,32120000,90775.0,坡道平面,50.24,0,,RPXNMLMKMHOFFCE68CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十二樓之３,22.5,其他,,,1080303,土地1建物1車位2,十二層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,311.42,4,2,3,有,有,24590000,78961.0,坡道平面,50.24,0,,RPVQMLLKMHOFFCE68CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十三樓之３,22.43,其他,,,1080313,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,308.22,4,2,3,有,有,24030000,77964.0,坡道平面,50.24,0,,RPWQMLLKMHOFFCE78CA,158.2,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號九樓之３,22.85,其他,,,1080313,土地1建物1車位2,九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,313.81,4,2,3,有,有,23620000,75268.0,坡道平面,52.64,0,,RPXPMLLKMHOFFCE78CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十五樓之１,25.74,其他,,,1080311,土地1建物1車位2,十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,355.35,4,2,4,有,有,31060000,87407.0,坡道平面,50.24,0,,RPPNMLKKMHOFFCE67CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十五樓之１,26.09,其他,,,1080303,土地1建物1車位2,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,357.74,4,2,4,有,有,32910000,91994.0,坡道平面,52.64,0,,RPXNMLKKMHOFFCE48CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十一樓之１,26.09,其他,,,1080311,土地1建物1車位2,二十一層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,357.74,4,2,4,有,有,32310000,90317.0,坡道平面,52.64,0,,RPSNMLKKMHOFFCE97CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十三樓之１,26.09,其他,,,1080311,土地1建物1車位2,二十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,357.74,4,2,4,有,有,32760000,91575.0,坡道平面,52.64,0,,RPUNMLKKMHOFFCE18CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十五樓之２,25.68,其他,,,1080303,土地1建物1車位2,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,353.84,4,2,4,有,有,32000000,90436.0,坡道平面,50.24,0,,RPWPMLKKMHOFFCE58CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十九樓之２,23.19,其他,,,1080311,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,329.92,4,2,4,有,有,28650000,86839.0,坡道平面,26.32,0,,RPSPMLKKMHOFFCE18CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十五樓之２,25.68,其他,,,1080314,土地1建物1車位2,十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,353.84,4,2,4,有,有,29850000,84360.0,坡道平面,50.24,0,,RPPPMLKKMHOFFCE87CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號五樓之２,25.68,其他,,,1080311,土地1建物1車位2,五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,353.84,4,2,4,有,有,26000000,73480.0,坡道平面,50.24,0,,RPQPMLKKMHOFFCE97CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二十九樓之２,28.85,其他,,,1080314,土地1建物1車位3,二十九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,382.55,4,2,4,有,有,33690000,88067.0,坡道平面,78.96,0,,RPRNMLLKMHOFFCE97CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號二樓之２,20.02,其他,,,1080314,土地1建物1車位1,二層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,287.49,4,2,3,有,有,20550000,71481.0,坡道平面,26.32,0,,RPSNMLLKMHOFFCE08CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號四樓之１,26.09,其他,,,1080307,土地1建物1車位2,四層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,357.74,4,2,4,有,有,27050000,75614.0,坡道平面,52.64,0,,RPPNMLTJMHOFFCE48CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號十五樓之３,20.02,其他,,,1080311,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,287.49,4,2,3,有,有,24050000,83655.0,坡道平面,26.32,0,,RPPQMLTJMHOFFCE78CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號二十五樓之３,22.85,其他,,,1080311,土地1建物1車位2,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,313.81,4,2,3,有,有,27250000,86836.0,坡道平面,52.64,0,,RPQSMLTJMHOFFCE09CA,161.0,18.42,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號十一樓之１,25.74,其他,,,1080303,土地1建物1車位2,十一層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,355.35,4,2,4,有,有,29750000,83720.0,坡道平面,50.24,0,,RPSTMLTJMHOFFCE76CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號三樓之１,25.74,其他,,,1080311,土地1建物1車位2,三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,355.35,4,2,4,有,有,27110000,76291.0,坡道平面,50.24,0,,RPTSMLTJMHOFFCE76CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２０號四樓之１,26.09,其他,,,1080311,土地1建物1車位2,四層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,357.74,4,2,4,有,有,27050000,75614.0,坡道平面,52.64,0,,RPUSMLTJMHOFFCE86CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號十五樓之２,25.68,其他,,,1080303,土地1建物1車位2,十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,353.84,4,2,4,有,有,30050000,84925.0,坡道平面,50.24,0,,RPWOMLTJMHOFFCE66CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號十六樓之２,25.68,其他,,,1080311,土地1建物1車位2,十六層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,353.84,4,2,4,有,有,30020000,84841.0,坡道平面,50.24,0,,RPXOMLTJMHOFFCE76CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號二十三樓之２,26.02,其他,,,1080313,土地1建物1車位2,二十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,356.23,4,2,4,有,有,31350000,88005.0,坡道平面,52.64,0,,RPTPMLTJMHOFFCE09CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號二十五樓之２,26.02,其他,,,1080311,土地1建物1車位2,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,356.23,4,2,4,有,有,31900000,89549.0,坡道平面,52.64,0,,RPUPMLTJMHOFFCE56CA,189.73,17.76,0.0,,,29.0
小港區,房地(土地+建物),高雄市小港區鳳平街１７號,111.4,住,,,1080312,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,1070627.0,272.78,5,1,5,有,無,19000000,69653.0,,0.0,0,本棟含電梯,RPROMLSJMHOFFCE68CA,254.32,18.46,0.0,,,4.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號六樓之１,23.26,其他,,,1080311,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,331.42,4,2,4,有,有,26220000,79114.0,坡道平面,26.32,0,,RPRNMLTJMHOFFCE68CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號二十二樓之２,26.02,其他,,,1080311,土地1建物1車位2,二十二層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,356.23,4,2,4,有,有,31170000,87500.0,坡道平面,52.64,0,,RPRPMLTJMHOFFCE88CA,189.73,17.76,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號二十樓之１,25.74,其他,,,1080311,土地1建物1車位2,二十層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,355.35,4,2,4,有,有,32130000,90418.0,坡道平面,50.24,0,,RPWNMLTJMHOFFCE56CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２２號十三樓之１,26.09,其他,,,1080311,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,357.74,4,2,4,有,有,30800000,86096.0,坡道平面,52.64,0,,RPTNMLTJMHOFFCE88CA,190.59,17.61,0.0,,,29.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區和平二路２２７巷１１號六樓,9.35,商,,,1080225,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960621.0,119.46,2,2,1,有,有,6180000,51733.0,坡道平面,0.0,0,,RPQOMLNJMHOFFCE08CA,57.67,5.74,0.0,,,15.0
前鎮區,房地(土地+建物),高雄市前鎮區中華五路１００７巷３２之１號１３樓,24.82,住,,,1080220,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910619.0,146.71,3,2,2,有,有,7050000,48054.0,,0.0,0,,RPQPMLQLLHOFFCE58CA,90.61,12.48,0.0,,,14.0
三民區,房地(土地+建物),高雄市三民區博愛一路１號八樓之３，6樓之15,6.18,商,,,1080212,土地2建物2車位0,六層,十三層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,710401.0,69.98,2,2,2,有,有,2200000,31438.0,,0.0,0,兩棟建物交易總價無法拆分,RPQNMLRLLHOFFDE58CA,53.9,1.7,0.0,,,13.0
三民區,房地(土地+建物)+車位,高雄市三民區建興路８１之２號,10.25,商,,,1080309,土地2建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1010611.0,119.28,3,2,2,有,有,9680000,81154.0,坡道平面,20.93,0,,RPTNMLRLLHOFFDE88CA,50.62,0.0,0.0,,,14.0
三民區,房地(土地+建物),高雄市三民區民孝路３號四樓,38.7,住,,,1080307,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,680614.0,81.06,5,3,3,有,無,2220000,27387.0,,0.0,0,含增建或未登記建物。；,RPVNMLRLLHOFFDE09CA,81.06,0.0,0.0,,,4.0
三民區,房地(土地+建物),高雄市三民區臥龍路１０９號,27.64,住,,,1080311,土地1建物1車位0,一層，二層，騎樓,九層,華廈(10層含以下有電梯),,鋼筋混凝土造,781127.0,112.7,3,1,2,有,有,8000000,70985.0,,0.0,0,一樓店鋪,RPTNMLQJMHOFFDE68CA,98.13,11.52,0.0,,,9.0
三民區,房地(土地+建物)+車位,高雄市三民區鼎祥街１１２號三樓,23.92,住,,,1080131,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040923.0,229.44,4,2,2,有,有,15500000,67556.0,坡道平面,23.91,0,,RPOPMLTLLHOFFDE78CA,121.48,12.32,0.0,,,15.0
三民區,房地(土地+建物)+車位,高雄市三民區鼎祥街１１２號十五樓,23.92,住,,,1080220,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040923.0,229.44,4,2,2,有,有,14300000,62326.0,坡道平面,23.91,0,,RPPPMLTLLHOFFDE88CA,121.48,12.32,0.0,,,15.0
三民區,建物,高雄市三民區熱河三街５２號四樓,0.0,,,,1080119,土地0建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321.0,198.27,3,2,2,有,有,8650000,43627.0,坡道平面,30.26,0,1. 地上權案件,RPXNMLTLLHOFFDE86CA,95.76,11.0,0.0,,,14.0
三民區,建物,高雄市三民區熱河三街６６號八樓,0.0,,,,1080212,土地0建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321.0,128.7,2,2,1,有,有,6400000,49728.0,坡道平面,30.26,0,1. 地上權案件,RPOOMLTLLHOFFDE68CA,56.81,5.31,0.0,,,14.0
三民區,房地(土地+建物)+車位,高雄市三民區義明街２０號１５樓,9.86,商,,,1080202,土地1建物1車位1,十五層，電梯樓梯間,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821123.0,125.53,3,2,2,有,有,5630000,44853.0,坡道機械,0.0,0,含增建或未登記建物。；,RPVOMLSLLHOFFDE66CA,89.77,9.71,0.0,,,20.0
三民區,建物,高雄市三民區熱河三街５６號十三樓,0.0,,,,1071216,土地0建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321.0,194.65,3,2,2,有,有,9200000,47264.0,坡道平面,31.49,0,1. 地上權案件,RPRNMLTLLHOFFDE88CA,90.68,14.48,0.0,,,14.0
三民區,建物,高雄市三民區熱河三街70號10樓,0.0,,,,1071129,土地0建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321.0,98.38,2,2,1,有,有,4970000,50518.0,,0.0,0,1. 地上權案件,RPSNMLTLLHOFFDE98CA,56.77,5.3,0.0,,,14.0
三民區,建物,高雄市三民區熱河三街７０號二樓,0.0,,,,1071216,土地0建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321.0,98.38,2,2,1,有,有,4680000,47571.0,,0.0,0,1. 地上權案件,RPTNMLTLLHOFFDE09CA,56.77,5.3,0.0,,,14.0
三民區,建物,高雄市三民區熱河三街６２號八樓,0.0,,,,1071130,土地0建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321.0,98.38,2,2,1,有,有,4950000,50315.0,,0.0,0,1. 地上權案件,RPVNMLTLLHOFFDE66CA,56.77,5.3,0.0,,,14.0
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路１８０號五樓,12.77,住,,,1080218,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880908.0,103.81,2,1,1,有,有,5000000,48165.0,坡道平面,27.46,0,,RPVNMLKMLHOFFDE48CA,49.98,7.2,0.0,,,14.0
